count,mean,std,min,25%,50%,75%,max
300.0,4.530668491900524,3.645027765751461,0.01642710472279261,2.059548254620123,3.8083504449007526,5.991786447638604,30.28336755646817
17.0,4.458509481821475,4.457104632733491,0.0027378507871321013,1.2539356605065024,2.9130732375085557,6.647501711156742,14.17659137577002
2442.0,6.314640942977698,4.132786688113197,0.0027378507871321013,3.2785763175906912,5.4072553045859,8.476386036960985,29.319644079397673
68.0,4.693481499375932,2.4790119082714956,0.2546201232032854,2.8535249828884326,4.353182751540041,6.56125941136208,12.451745379876797
