count,mean,std,min,25%,50%,75%,max
487.0,6.3142765988247485,4.190218701325301,0.08487337440109514,3.2416153319644083,5.538672142368241,8.4435318275154,29.117043121149898
488.0,5.129896432939486,3.3611095844634313,0.13415468856947296,2.68104038329911,4.5338809034907595,6.805612594113621,24.80766598220397
484.0,5.190178808808638,3.444124776506155,0.34496919917864477,2.9281314168377826,4.496919917864476,6.4572210814510616,30.28336755646817
486.0,6.15799539748129,4.010414461019529,0.44353182751540043,3.4161533196440796,5.0540725530458595,8.193018480492814,29.319644079397673
882.0,6.906157215338794,4.570575690515472,0.0027378507871321013,3.3429158110882957,6.328542094455852,9.26694045174538,26.253251197809718
